"","saida.time","saida.n.risk","saida.n.event","saida.surv","saida.std.err","saida.lower","saida.upper"
"42",20,1408,0,0.991710417242332,0.00150717777680345,0.988760798286841,0.994668835345198
"43",0,5027,0,1,0,1,1
"44",1,4675,0,1,0,1,1
"45",2,4323,0,1,0,1,1
"46",3,3971,0,1,0,1,1
"47",4,3619,22,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"48",5,3298,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"49",6,3298,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"50",7,3298,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"51",8,3298,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"52",9,3298,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"53",10,3298,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"54",11,3298,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"55",12,3298,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"56",13,3298,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"57",14,3298,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"58",15,3169,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"59",16,2817,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"60",17,2465,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"61",18,2112,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"62",19,1760,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"63",20,1408,0,0.993920972644377,0.00129210761103081,0.991391711875783,0.996456686119765
"64",0,5020,0,1,0,1,1
"65",1,4668,0,1,0,1,1
"66",2,4316,0,1,0,1,1
"67",3,3964,0,1,0,1,1
"68",4,3612,29,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"69",5,3279,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"70",6,3279,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"71",7,3279,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"72",8,3279,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"73",9,3279,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"74",10,3279,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"75",11,3279,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"76",12,3279,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"77",13,3279,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"78",14,3279,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"79",15,3168,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"80",16,2816,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"81",17,2464,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"82",18,2112,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"83",19,1760,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
"84",20,1408,0,0.991971207087486,0.0014849122518159,0.989065097799632,0.994885855217942
