"","1","2","3"
"[0,5)",0.0703835645150638,NA,NA
"[5,10)",0.0470802689471708,NA,NA
"[10,15)",0.0416622986216169,NA,NA
"[15,20)",0.0692820323027549,0.0503052222399959,NA
"[20,25)",NA,0.0479463301485384,NA
"[25,30)",NA,0.0445978196467201,NA
"[30,35)",NA,0.0323220148455841,NA
"[35,40)",NA,0.0360964771830248,NA
"[40,45)",NA,0.0265334315252616,NA
"[45,50)",NA,0.0236455767637968,NA
"[50,55)",NA,0.0247191116903221,NA
"[55,60)",NA,0.0281314647742492,NA
"[60,65)",NA,0.022765672888561,NA
"[65,70)",NA,0.0306800320699977,NA
"[70,75)",NA,0.0199453275719909,NA
"[75,80)",NA,0.0294865753874338,NA
"[80,85)",NA,0.027553500726747,NA
"[85,90)",NA,0.0238794867000417,NA
"[90,95)",NA,0.0205247257671349,NA
"[95,100)",NA,0.032313123201487,NA
"[100,105)",NA,0.0319410376327612,NA
"[105,110)",NA,0.0311677488989591,NA
"[110,115)",NA,0.0316227766016838,NA
"[115,120)",NA,0.028448380355085,NA
"[120,125)",NA,0.0306578126720174,NA
"[125,130)",NA,0.0232527343590472,NA
"[130,135)",NA,0.0300746198416653,NA
"[135,140)",NA,0.0266014185332342,NA
"[140,145)",NA,0.0272578154984423,NA
"[145,150)",NA,0.0215015178751631,NA
"[150,155)",NA,0.0292354689320722,NA
"[155,160)",NA,0.0257953929772464,NA
"[160,165)",NA,0.0205359231088119,NA
"[165,170)",NA,0.0292011876403325,NA
"[170,175)",NA,0.0247101423104952,NA
"[175,180)",NA,0.0303063179288402,NA
"[180,185)",NA,0.0268692021278731,NA
"[185,190)",NA,0.0287763586600874,NA
"[190,195)",NA,0.0236837399966703,NA
"[195,200)",NA,0.0280437729624678,NA
"[200,205)",NA,0.0306015228701194,NA
"[205,210)",NA,0.0271603521527987,NA
"[210,215)",NA,0.026729810299003,NA
"[215,220)",NA,0.0256923825708611,NA
"[220,225)",NA,0.0229967513947654,NA
"[225,230)",NA,0.0230067456374774,NA
"[230,235)",NA,0.0232198742799429,NA
"[235,240)",NA,0.0272644411953477,NA
"[240,245)",NA,0.033808113016658,NA
"[245,250)",NA,0.034394838655071,NA
"[250,255)",NA,0.0315572823444211,NA
"[255,260)",NA,0.0241046568687177,NA
"[260,265)",NA,0.0274804005391679,NA
"[265,270)",NA,0.0270877064803303,NA
"[270,275)",NA,0.029819379643092,NA
"[275,280)",NA,0.0270695146001854,NA
"[280,285)",NA,0.0241165751175886,NA
"[285,290)",NA,0.0321250634930655,NA
"[290,295)",NA,0.0236664007015744,NA
"[295,300)",NA,0.0266112930828291,NA
"[300,305)",NA,0.0199321509224189,NA
"[305,310)",NA,0.015028708160235,NA
"[310,315)",NA,0.0232947135239075,NA
"[315,320)",NA,0.025721126621511,NA
"[320,325)",NA,0.0264435452188968,NA
"[325,330)",NA,0.0271246590105162,NA
"[330,335)",NA,0.0295074508416503,NA
"[335,340)",NA,0.0239919937384703,NA
"[340,345)",NA,0.032605267186083,NA
"[345,350)",NA,0.0275609490281095,NA
"[350,355)",NA,0.0277257860451721,NA
"[355,360)",NA,0.0295347058657221,NA
"[360,365)",NA,0.0333255327490039,NA
"[365,370)",NA,0.0235150093562523,NA
"[370,375)",NA,0.0252823140218386,NA
"[375,380)",NA,0.0271920736060176,NA
"[380,385)",NA,0.0233942437448637,NA
"[385,390)",NA,0.0238505885611371,NA
"[390,395)",NA,0.0243088366696123,NA
"[395,400)",NA,0.0252719202028441,NA
"[400,405)",NA,0.0261202222397173,NA
"[405,410)",NA,0.0196404461873142,NA
"[410,415)",NA,0.0188002201014263,NA
"[415,420)",NA,0.0233573650582222,NA
"[420,425)",NA,0.0182857271141171,NA
"[425,430)",NA,0.0273996152574477,NA
"[430,440)",NA,0.0276267600812896,NA
"[440,445)",NA,0.0226126081923578,NA
"[445,450)",NA,0.0257880714777565,NA
"[450,455)",NA,0.0306800320699979,NA
"[455,460)",NA,0.0171920476518376,NA
"[460,465)",NA,0.0315760088512683,NA
"[465,470)",NA,0.0245628445692541,NA
"[470,475)",NA,0.0182686573771729,NA
"[475,480)",NA,0.0325061570522481,NA
"[480,485)",NA,0.029534705865722,NA
"[485,490)",NA,0.0330956220223209,NA
"[490,495)",NA,0.0257832954667,NA
"[495,500)",NA,0.02797576948291,NA
"[500,505)",NA,0.0237027985710237,NA
"[505,510)",NA,0.0282057884566812,NA
"[510,515)",NA,0.0271140630262803,NA
"[515,520)",NA,0.0295658236995772,NA
"[520,525)",NA,0.022550071998254,NA
"[525,530)",NA,0.0286089654899289,NA
"[530,535)",NA,0.0306939444614241,NA
"[535,540)",NA,0.030106543157372,NA
"[540,545)",NA,0.0289450529789466,NA
"[545,550)",NA,0.0305813942598576,NA
"[550,555)",NA,0.01691425298448,NA
"[555,560)",NA,0.0210266075866029,NA
"[560,565)",NA,0.0272101835471566,NA
"[565,570)",NA,0.0274669528258405,NA
"[570,575)",NA,0.0248211996894387,NA
"[575,580)",NA,0.0305209287800365,NA
"[580,585)",NA,0.0279654959819639,NA
"[585,590)",NA,0.0217237469665343,NA
"[590,595)",NA,0.0278277601767228,NA
"[595,600)",NA,0.0235464115639081,NA
"[600,605)",NA,0.0301128147006454,NA
"[605,610)",NA,0.0234100311116891,NA
"[610,615)",NA,0.0295191346476287,NA
"[615,620)",NA,0.031967501971002,NA
"[620,625)",NA,0.0325931782883468,NA
"[625,630)",NA,0.0313966101105961,NA
"[630,640)",NA,0.0282821323075982,NA
"[640,650)",NA,0.0276753745928482,NA
"[650,655)",NA,0.0238168297493673,NA
"[655,660)",NA,0.023146211924131,NA
"[660,665)",NA,0.0289810537736728,NA
"[665,670)",NA,0.0289853028835518,NA
"[670,675)",NA,0.0325823448419892,NA
"[675,680)",NA,0.029930132105986,NA
"[680,685)",NA,0.0279822251815036,NA
"[685,690)",NA,0.0301128147006454,NA
"[690,695)",NA,0.0319675019710019,NA
"[695,700)",NA,0.0279514004689809,NA
"[700,705)",NA,0.0224274052388396,NA
"[705,710)",NA,0.031890360203228,NA
"[710,715)",NA,0.0313371936272778,NA
"[715,720)",NA,0.0296357193614221,NA
"[720,725)",NA,0.0251595891482427,NA
"[725,730)",NA,0.0343661822546326,NA
"[730,735)",NA,0.0310894149854566,NA
"[735,740)",NA,0.0326120652217789,NA
"[740,745)",NA,0.0144947756853112,NA
"[745,750)",NA,0.0210090292575556,NA
"[750,760)",NA,0.0283744941404309,NA
"[760,765)",NA,0.0288077256559984,NA
"[765,770)",NA,0.0248691155131006,NA
"[770,775)",NA,0.0285486362291069,NA
"[775,780)",NA,0.0245909057108143,NA
"[780,785)",NA,0.0266707714410566,NA
"[785,790)",NA,0.0319482339914495,NA
"[790,795)",NA,0.0322151531418682,NA
"[795,800)",NA,0.0142462509111918,NA
"[800,805)",NA,0.0162720104819028,NA
"[805,810)",NA,0.0258221147312803,NA
"[810,815)",NA,0.0314509548595326,NA
"[815,820)",NA,0.0308978931798863,NA
"[820,825)",NA,0.034589547288295,NA
"[825,830)",NA,0.0201166548649537,NA
"[830,835)",NA,0.0260020840392503,NA
"[835,840)",NA,0.0387283495319806,NA
"[840,845)",NA,0.0494526693158525,NA
"[845,850)",NA,NA,0.0403005946734597
"[850,855)",NA,NA,0.0364597085126525
"[855,Inf)",NA,NA,NA
