"","1","2","3"
"[0,5)",0.0739265622900311,NA,NA
"[5,10)",0.130256157883866,0.065321075773775,NA
"[10,15)",NA,0.0156221786236103,NA
"[15,20)",NA,0.00957487972135017,NA
"[20,25)",NA,0.00940808086311491,NA
"[25,30)",NA,0.00770322434502696,NA
"[30,35)",NA,0.00874276854372437,NA
"[35,40)",NA,0.0133842268785884,NA
"[40,45)",NA,0.00863344710210039,NA
"[45,50)",NA,0.0086810889502012,NA
"[50,55)",NA,0.00843738745171766,NA
"[55,60)",NA,0.0108461549565074,NA
"[60,65)",NA,0.0211282829857688,NA
"[65,70)",NA,0.0249250625126345,NA
"[70,75)",NA,0.131156712879415,0.0342078271539788
"[75,80)",NA,NA,0.0484808856189352
"[80,Inf)",NA,NA,0.0219605557728446
