"","1","2","3"
"[0,5)",0.0536238671272695,NA,NA
"[5,10)",0.0412036276041191,NA,NA
"[10,15)",0.0254857823455334,NA,NA
"[15,20)",0.0124296964764773,0.016986732334124,NA
"[20,25)",NA,0.0121296329862747,NA
"[25,30)",NA,0.0115665732768051,NA
"[30,35)",NA,0.0112835258530373,NA
"[35,40)",NA,0.0118940544587844,NA
"[40,45)",NA,0.0109478431258854,NA
"[45,50)",NA,0.0125427009579015,NA
"[50,55)",NA,0.0118962041994701,NA
"[55,60)",NA,0.0165786913744367,NA
"[60,65)",NA,0.0120266551539765,NA
"[65,70)",NA,0.0113186522215273,NA
"[70,75)",NA,0.0110853764996639,NA
"[75,80)",NA,0.0111160439710551,NA
"[80,85)",NA,0.0110853764996639,NA
"[85,90)",NA,0.0107834236324762,NA
"[90,95)",NA,0.0112554323785467,NA
"[95,100)",NA,0.0107612357935412,NA
"[100,105)",NA,0.0112413593130002,NA
"[105,110)",NA,0.0109501945145626,NA
"[110,115)",NA,0.0111666784800492,NA
"[115,120)",NA,0.011221224316874,NA
"[120,125)",NA,0.0113315240527768,NA
"[125,130)",NA,0.0206970601382973,NA
"[130,135)",NA,0.0196221659982335,NA
"[135,140)",NA,0.0243689588174413,NA
"[140,145)",NA,0.0169683239090436,NA
"[145,150)",NA,0.0140297545152929,NA
"[150,155)",NA,0.0144568479373627,NA
"[155,160)",NA,0.0132687831416676,NA
"[160,165)",NA,0.0160237837701924,NA
"[165,170)",NA,0.0234967636515733,NA
"[170,175)",NA,0.0249277563135125,NA
"[175,180)",NA,0.0408713328942843,NA
"[180,Inf)",NA,0.0271906846793774,0.0262769136406122
