"","1","2","3"
"[0,5)",0.039284271257769,NA,NA
"[5,10)",0.0377605888323463,NA,NA
"[10,15)",0.0300394006497775,NA,NA
"[15,20)",0.022404696903769,NA,NA
"[20,25)",0.0215026880040113,NA,NA
"[25,30)",0.0174197668142277,NA,NA
"[30,35)",0.0262903555643305,NA,NA
"[35,40)",0.0190345809235707,NA,NA
"[40,45)",0.0247308087863258,NA,NA
"[45,50)",0.0193808091561421,NA,NA
"[50,55)",0.0174565512858554,NA,NA
"[55,60)",0.0203419051086243,NA,NA
"[60,65)",0.0243275144022,NA,NA
"[65,70)",0.0261060738832184,NA,NA
"[70,75)",0.0224757934303237,NA,NA
"[75,80)",0.0216953832686222,NA,NA
"[80,85)",0.0227090053664,NA,NA
"[85,90)",0.0235516411945254,NA,NA
"[90,95)",0.0257990580806637,NA,NA
"[95,100)",0.0226126081923577,NA,NA
"[100,105)",0.0251490182368929,NA,NA
"[105,110)",0.0282494169258455,NA,NA
"[110,115)",0.0289233321003121,NA,NA
"[115,120)",0.0258405493391256,NA,NA
"[120,125)",0.0206194396219339,NA,NA
"[125,130)",0.0265458057507333,NA,NA
"[130,135)",0.0241500684564581,NA,NA
"[135,140)",0.0248393855377227,NA,NA
"[140,145)",0.0210937487554759,NA,NA
"[145,150)",0.0155601486689873,NA,NA
"[150,155)",0.0236415890156055,NA,NA
"[155,160)",0.022344150996264,NA,NA
"[160,165)",0.0222642970859442,NA,NA
"[165,170)",0.0203358500690175,NA,NA
"[170,175)",0.0211649944305996,NA,NA
"[175,180)",0.0241454949443654,NA,NA
"[180,185)",0.0286093450406666,NA,NA
"[185,190)",0.0227429413073672,NA,NA
"[190,195)",0.0266680107188168,NA,NA
"[195,200)",0.0261013560601235,NA,NA
"[200,205)",0.0177739691260738,NA,NA
"[205,210)",0.0251203997332571,NA,NA
"[210,215)",0.0235915056701548,NA,NA
"[215,220)",0.0175956219364377,NA,NA
"[220,225)",0.0210376007463135,NA,NA
"[225,230)",0.0236455767637969,NA,NA
"[230,235)",0.0267042745561435,NA,NA
"[235,240)",0.0191763914787893,NA,NA
"[240,245)",0.022055648095289,NA,NA
"[245,250)",0.0245902379605335,NA,NA
"[250,255)",0.0246000262260547,NA,NA
"[255,260)",0.0248691155131006,NA,NA
"[260,265)",0.024051915176466,NA,NA
"[265,270)",0.0242980264356994,NA,NA
"[270,275)",0.0174133800984075,NA,NA
"[275,280)",0.0248393855377226,NA,NA
"[280,285)",0.0264214919733015,0.0221265300789196,NA
"[285,290)",NA,0.0221837378861404,NA
"[290,295)",NA,0.0256485762249211,NA
"[295,300)",NA,0.0209385683684485,NA
"[300,305)",NA,0.0251233516016259,NA
"[305,310)",NA,0.0301964014428627,NA
"[310,315)",NA,0.0225665086317745,NA
