"","saida.time","saida.n.risk","saida.n.event","saida.surv","saida.std.err","saida.lower","saida.upper"
"1",0,6041,0,1,0,1,1
"2",1,5681,0,1,0,1,1
"3",2,5321,0,1,0,1,1
"4",3,4961,0,1,0,1,1
"5",4,4601,0,1,0,1,1
"6",5,4241,0,1,0,1,1
"7",6,3881,0,1,0,1,1
"8",7,3521,56,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"9",8,3393,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"10",9,3393,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"11",10,3393,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"12",11,3393,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"13",12,3393,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"14",13,3393,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"15",14,3393,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"16",15,3240,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"17",16,2880,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"18",17,2520,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"19",18,2160,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"20",19,1800,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"21",20,1440,0,0.984095427435388,0.00210836887061088,0.979971764304036,0.988236442696914
"22",0,6053,0,1,0,1,1
"23",1,5693,0,1,0,1,1
"24",2,5333,0,1,0,1,1
"25",3,4973,0,1,0,1,1
"26",4,4613,0,1,0,1,1
"27",5,4253,0,1,0,1,1
"28",6,3893,0,1,0,1,1
"29",7,3533,56,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"30",8,3368,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"31",9,3368,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"32",10,3368,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"33",11,3368,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"34",12,3368,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"35",13,3368,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"36",14,3368,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"37",15,3240,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"38",16,2880,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"39",17,2520,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"40",18,2160,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"41",19,1800,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"42",20,1440,0,0.984149448061138,0.00210126536770406,0.980039648825982,0.988276481751832
"43",0,6037,0,1,0,1,1
"44",1,5677,0,1,0,1,1
"45",2,5317,0,1,0,1,1
"46",3,4957,0,1,0,1,1
"47",4,4597,0,1,0,1,1
"48",5,4237,0,1,0,1,1
"49",6,3877,0,1,0,1,1
"50",7,3517,49,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"51",8,3338,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"52",9,3338,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"53",10,3338,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"54",11,3338,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"55",12,3338,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"56",13,3338,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"57",14,3338,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"58",15,3240,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"59",16,2880,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"60",17,2520,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"61",18,2160,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"62",19,1800,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"63",20,1440,0,0.986067671310776,0.00197641905315553,0.982201560018248,0.989949000270568
"64",0,6063,0,1,0,1,1
"65",1,5703,0,1,0,1,1
"66",2,5343,0,1,0,1,1
"67",3,4983,0,1,0,1,1
"68",4,4623,0,1,0,1,1
"69",5,4263,0,1,0,1,1
"70",6,3903,0,1,0,1,1
"71",7,3543,57,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"72",8,3313,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"73",9,3313,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"74",10,3313,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"75",11,3313,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"76",12,3313,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"77",13,3313,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"78",14,3313,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"79",15,3240,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"80",16,2880,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"81",17,2520,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"82",18,2160,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"83",19,1800,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
"84",20,1440,0,0.983911939034716,0.00211370507781637,0.979777862631886,0.988063458766648
