"","saida.time","saida.n.risk","saida.n.event","saida.surv","saida.std.err","saida.lower","saida.upper"
"1",0,8085,0,1,0,1,1
"2",1,7285,149,0.979547014413178,0.00165835009783873,0.976302094527735,0.982802719387705
"3",2,6485,347,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"4",3,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"5",4,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"6",5,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"7",6,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"8",7,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"9",8,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"10",9,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"11",10,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"12",11,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"13",12,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"14",13,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"15",14,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"16",15,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"17",16,6138,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"18",17,5600,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"19",18,4800,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"20",19,4000,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"21",20,3200,0,0.927133319116127,0.00315548059789889,0.920969272899608,0.933338621286431
"22",0,7999,0,1,0,1,1
"23",1,7199,73,0.989859702736491,0.00118079927743469,0.987548082054793,0.992176734385284
"24",2,6399,311,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"25",3,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
