"","1","2","3"
"[0,5)",0.0698854281232723,NA,NA
"[5,10)",0.0530894282786882,0.0351368958400618,NA
"[10,15)",NA,0.112205656228273,NA
"[15,20)",NA,0.0940183525364927,NA
"[20,25)",NA,0.0953174162263412,NA
"[25,30)",NA,0.0457491700205443,NA
"[30,35)",NA,0.0174054824601942,NA
"[35,40)",NA,0.0169625020484943,NA
"[40,45)",NA,0.0163399674271132,NA
"[45,50)",NA,0.0177471690846782,NA
"[50,55)",NA,0.0191941475597757,NA
"[55,60)",NA,0.0199238761693874,NA
"[60,65)",NA,0.0163767127748969,NA
"[65,70)",NA,0.0135727578085484,NA
"[70,75)",NA,0.0125558859991655,NA
"[75,80)",NA,0.0150665773605223,NA
"[80,85)",NA,0.0138591667401846,NA
"[85,90)",NA,0.0187963337509759,NA
"[90,95)",NA,0.0170020892319551,NA
"[95,100)",NA,0.0157956707516472,NA
"[100,105)",NA,0.0199644492779709,NA
"[105,110)",NA,0.0163215784066132,NA
"[110,115)",NA,0.019102827874084,NA
"[115,120)",NA,0.0188878383712945,NA
"[120,125)",NA,0.0151765565545171,NA
"[125,130)",NA,0.0152286297171654,NA
"[130,135)",NA,0.0142249684279422,NA
"[135,140)",NA,0.0146216655497338,NA
"[140,145)",NA,0.0167837418078041,NA
"[145,150)",NA,0.020517843013835,NA
"[150,155)",NA,0.0151783567510189,NA
"[155,160)",NA,0.0182136165272509,NA
"[160,165)",NA,0.0184805317738642,NA
"[165,170)",NA,0.0173676846442074,NA
"[170,175)",NA,0.0196388151401576,NA
"[175,180)",NA,0.0206838098113216,NA
"[180,185)",NA,0.0157542604177877,NA
"[185,190)",NA,0.012994176639333,NA
"[190,195)",NA,0.0142403260231603,NA
"[195,200)",NA,0.0138666943907168,NA
"[200,205)",NA,0.0176564048968009,NA
"[205,210)",NA,0.0206583632446093,NA
"[210,215)",NA,0.0176440209535647,NA
"[215,220)",NA,0.0187683282716756,NA
"[220,225)",NA,0.0176176761708574,NA
"[225,230)",NA,0.0164286531066574,NA
"[230,235)",NA,0.0172398699169713,NA
"[235,240)",NA,0.0182600860418559,NA
"[240,245)",NA,0.016277981373488,NA
"[245,250)",NA,0.0206158825020514,NA
"[250,255)",NA,0.0174054824601941,NA
"[255,260)",NA,0.0188537699296737,NA
"[260,265)",NA,0.0185940233655341,NA
"[265,270)",NA,0.0169452654806359,NA
"[270,275)",NA,0.0210956707028803,NA
"[275,280)",NA,0.0203777878408852,NA
"[280,285)",NA,0.0175912919341521,NA
"[285,290)",NA,0.0182184292150155,NA
"[290,295)",NA,0.017524378024244,NA
"[295,300)",NA,0.0193660484873706,NA
"[300,305)",NA,0.0137979170044322,NA
"[305,310)",NA,0.015979604183267,NA
"[310,315)",NA,0.0167054194275798,NA
"[315,320)",NA,0.0173811401446911,NA
"[320,325)",NA,0.0140976299213344,NA
"[325,330)",NA,0.0371280501760766,NA
"[330,335)",NA,0.0241285265267012,NA
"[335,340)",NA,0.0183240627753711,0.0147093044146768
"[340,345)",NA,NA,0.0191913003970278
"[345,350)",NA,NA,0.0203820895236214
"[350,355)",NA,NA,0.0273761493258742
"[355,360)",NA,NA,0.0212001124794385
"[360,365)",NA,NA,0.019452899540851
"[365,370)",NA,NA,0.0294706382441662
"[370,Inf)",NA,NA,NA
