"","1","2","3"
"[0,5)",0.0707644644409143,NA,NA
"[5,10)",0.0518136669678578,0.0384875346389013,NA
"[10,15)",NA,0.119471056466967,NA
"[15,20)",NA,0.0938095612473185,NA
"[20,25)",NA,0.0941682020282009,NA
"[25,30)",NA,0.0492485911353162,NA
"[30,35)",NA,0.0260652816425185,NA
"[35,40)",NA,0.0253658214477793,NA
"[40,45)",NA,0.025200832669043,NA
"[45,50)",NA,0.0269402004620439,NA
"[50,55)",NA,0.0290110210827244,NA
"[55,60)",NA,0.0288853919466828,NA
"[60,65)",NA,0.0254188949126279,NA
"[65,70)",NA,0.0239520268637648,NA
"[70,75)",NA,0.0235253612714196,NA
"[75,80)",NA,0.0259410832712473,NA
"[80,85)",NA,0.0238345847812371,NA
"[85,90)",NA,0.0280904026115297,NA
"[90,95)",NA,0.0253952364191963,NA
"[95,100)",NA,0.0245556655994763,NA
"[100,105)",NA,0.0299279645166402,NA
"[105,110)",NA,0.0252977592260372,NA
"[110,115)",NA,0.0286041381850854,NA
"[115,120)",NA,0.0284860542951193,NA
"[120,125)",NA,0.0242020186124633,NA
"[125,130)",NA,0.0256522169825381,NA
"[130,135)",NA,0.0249348878858472,NA
"[135,140)",NA,0.0254153112891654,NA
"[140,145)",NA,0.0271043319184066,NA
"[145,150)",NA,0.0306504586209765,NA
"[150,155)",NA,0.0239204053550461,NA
"[155,160)",NA,0.0277923333511858,NA
"[160,165)",NA,0.0275363644317874,NA
"[165,170)",NA,0.0260647039150873,NA
"[170,175)",NA,0.0292137403108675,NA
"[175,180)",NA,0.0300038961039123,NA
"[180,185)",NA,0.0243584345419266,NA
"[185,190)",NA,0.0236623432363373,NA
"[190,195)",NA,0.0255379285054546,NA
"[195,200)",NA,0.0242888328081395,NA
"[200,205)",NA,0.0279705153112334,NA
"[205,210)",NA,0.0287881071619588,NA
"[210,215)",NA,0.0267879754445028,NA
"[215,220)",NA,0.0282170347842638,NA
"[220,225)",NA,0.0265770351584632,NA
"[225,230)",NA,0.0248043189240931,NA
"[230,235)",NA,0.0262157921788152,NA
"[235,240)",NA,0.0278144053599733,NA
"[240,245)",NA,0.0252722876801874,NA
"[245,250)",NA,0.0305387050692338,NA
"[250,255)",NA,0.0267951141456141,NA
"[255,260)",NA,0.0282398096628753,NA
"[260,265)",NA,0.0275968240827371,NA
"[265,270)",NA,0.0257216135319788,NA
"[270,275)",NA,0.0301815997214961,NA
"[275,280)",NA,0.0303630862660218,NA
"[280,285)",NA,0.025660669230462,NA
"[285,290)",NA,0.0266413283086683,NA
"[290,295)",NA,0.0271969140004436,NA
"[295,300)",NA,0.0292842734806663,NA
"[300,305)",NA,0.0167869973100766,NA
"[305,310)",NA,0.0245984703947766,NA
"[310,315)",NA,0.024521653194877,NA
"[315,320)",NA,0.0260490029603984,NA
"[320,325)",NA,0.0140976299213344,NA
"[325,330)",NA,0.0370997045425952,NA
"[330,335)",NA,0.0310314488812901,NA
"[335,340)",NA,0.0322622019273732,0.0239537155323526
"[340,345)",NA,NA,0.0257021612495169
"[345,350)",NA,NA,0.016067144327055
"[350,355)",NA,NA,0.0314416799006139
"[355,360)",NA,NA,0.0293470736286755
"[360,365)",NA,NA,0.0301263278282516
"[365,370)",NA,NA,0.0311955152731953
"[370,Inf)",NA,NA,NA
