"","1","2","3"
"[0,5)",0.0478363782943387,NA,NA
"[5,10)",0.0346144611331771,NA,NA
"[10,15)",0.010527936095154,NA,NA
"[15,20)",0.0159056123977395,NA,NA
"[20,25)",0.0206841125580788,NA,NA
"[25,30)",0.0169612714459748,NA,NA
"[30,35)",0.018827712516944,NA,NA
"[35,40)",0.0180802807424039,NA,NA
"[40,45)",0.0127936765989899,NA,NA
"[45,50)",0.0171169070146194,NA,NA
"[50,55)",0.0185030952010659,NA,NA
"[55,60)",0.0193841978538392,NA,NA
"[60,65)",0.0171169070146195,NA,NA
"[65,70)",0.0164735943359314,NA,NA
"[70,75)",0.015013403972803,NA,NA
"[75,80)",0.01849643821391,NA,NA
"[80,85)",0.0211969418744212,NA,NA
"[85,90)",0.021772068999196,NA,NA
"[90,95)",0.0200258453693876,NA,NA
"[95,100)",0.0136668068397634,NA,NA
"[100,105)",0.0218905322525254,NA,NA
"[105,110)",0.0255963359446837,NA,NA
"[110,115)",0.01691425298448,NA,NA
"[115,120)",0.0184110161925239,NA,NA
"[120,125)",0.0189524510894726,NA,NA
"[125,130)",0.0222421366707014,NA,NA
"[130,135)",0.0154409729395591,NA,NA
"[135,140)",0.012847469449832,NA,NA
"[140,145)",0.0217324377503931,NA,NA
"[145,150)",0.0153128298697755,NA,NA
"[150,155)",0.0153315841081203,NA,NA
"[155,160)",0.0169142529844799,NA,NA
"[160,165)",0.0208332183904875,NA,NA
"[165,170)",0.0102072127497288,NA,NA
"[170,175)",0.018827712516944,NA,NA
"[175,180)",0.0180961671181445,NA,NA
"[180,185)",0.0182700055678227,NA,NA
"[185,190)",0.0167934423044681,NA,NA
"[190,195)",0.0129054920145623,NA,NA
"[195,200)",0.0151049965091102,NA,NA
"[200,205)",0.0240234559708134,NA,NA
"[205,210)",0.0225118104379769,NA,NA
"[210,215)",0.0157895644280514,NA,NA
"[215,220)",0.0183829006003612,NA,NA
"[220,225)",0.022026629651245,NA,NA
"[225,230)",0.0166313254198719,NA,NA
"[230,235)",0.0214529691431623,NA,NA
"[235,240)",0.0208993207831117,NA,NA
"[240,245)",0.0201973026536407,NA,NA
"[245,250)",0.0152224879021477,NA,NA
"[250,255)",0.0204995093857748,NA,NA
