"","1","2","3"
"[0,5)",0.0355069111686829,NA,NA
"[5,10)",0.0839374362086364,0.011352924243951,NA
"[10,15)",NA,0.0410850111607202,NA
"[15,20)",NA,0.0227776075095123,NA
"[20,25)",NA,0.0217637589167356,NA
"[25,30)",NA,0.0260490029603986,NA
"[30,35)",NA,0.0187942556041957,NA
"[35,40)",NA,0.0187807803070622,NA
"[40,45)",NA,0.017547749065557,NA
"[45,50)",NA,0.0178424169054709,NA
"[50,55)",NA,0.0153216871904061,NA
"[55,60)",NA,0.0159173052942914,NA
"[60,65)",NA,0.016816268469726,NA
"[65,70)",NA,0.0134015883982294,NA
"[70,75)",NA,0.00772477385737218,NA
"[75,80)",NA,0.0119418031624336,NA
"[80,85)",NA,0.0174572076335435,NA
"[85,90)",NA,0.0167422792904278,NA
"[90,95)",NA,0.0166464358088033,NA
"[95,100)",NA,0.0184906819378619,NA
"[100,105)",NA,0.0304869406781421,NA
"[105,110)",NA,0.0339405055847051,NA
"[110,115)",NA,0.0336560877173379,NA
"[115,120)",NA,0.0349023853764731,NA
"[120,125)",NA,0.0345699575818817,NA
"[125,130)",NA,0.0286068495474183,NA
"[130,135)",NA,0.543840723227341,NA
"[135,140)",NA,0.0256863698627707,NA
"[140,145)",NA,0.386818394011137,NA
"[145,150)",NA,0.0269976296121645,NA
"[150,155)",NA,0.0210217165879956,NA
"[155,160)",NA,0.0171628838519557,NA
"[160,165)",NA,0.0114758001494901,NA
"[165,170)",NA,0.018663716334711,NA
"[170,175)",NA,0.0247589471601858,NA
"[175,180)",NA,0.0235831716442934,NA
"[180,185)",NA,0.0231247507740224,NA
"[185,190)",NA,0.0201092864497866,NA
"[190,195)",NA,0.0225759192758022,NA
"[195,200)",NA,0.0235198909812714,NA
"[200,205)",NA,0.0277055162091468,NA
"[205,210)",NA,0.019920942520521,NA
"[210,215)",NA,0.0214386913392305,NA
"[215,220)",NA,0.0180702570687816,NA
"[220,225)",NA,0.0199137484429521,NA
"[225,230)",NA,0.00839902028741614,NA
"[230,235)",NA,0.0193994535442163,NA
"[235,240)",NA,0.0229131973181046,NA
"[240,245)",NA,0.0193119346434305,NA
"[245,250)",NA,0.019052666248448,NA
"[250,255)",NA,0.0190956751319027,NA
"[255,260)",NA,0.00692280217450987,NA
"[260,265)",NA,0.00696988055655741,NA
"[265,270)",NA,0.0122175870400038,NA
"[270,275)",NA,0.0429836669959101,NA
"[275,280)",NA,0.0409330110893879,NA
"[280,285)",NA,0.0552248340258124,0.02167124493754
"[285,290)",NA,NA,0.0248007842865372
"[290,295)",NA,NA,0.0172081439609051
"[295,300)",NA,NA,0.0339301720464585
"[300,305)",NA,NA,0.0173646207745752
"[305,310)",NA,NA,0.0239080647094892
"[310,315)",NA,NA,0.0349590387074898
"[315,Inf)",NA,NA,NA
