"","1","2","3"
"[0,5)",0.0442345470949478,NA,NA
"[5,10)",0.0348395336284554,NA,NA
"[10,15)",0.0192596978322904,NA,NA
"[15,20)",0.0216157669146932,NA,NA
"[20,25)",0.0170986704752068,NA,NA
"[25,30)",0.016557111192309,NA,NA
"[30,35)",0.0172073226860831,NA,NA
"[35,40)",0.0227555727669955,NA,NA
"[40,45)",0.0244032219466879,NA,NA
"[45,50)",0.0228161064304075,NA,NA
"[50,55)",0.0151185789203691,NA,NA
"[55,60)",0.0197222087313105,NA,NA
"[60,65)",0.0173005879908051,NA,NA
"[65,70)",0.0213885778949378,NA,NA
"[70,75)",0.0215518620685242,NA,NA
"[75,80)",0.0176445472954419,NA,NA
"[80,85)",0.0185850019868327,NA,NA
"[85,90)",0.0206364257798078,NA,NA
"[90,95)",0.0237346441585572,NA,NA
"[95,100)",0.0223375360602144,NA,NA
"[100,105)",0.019253302448474,NA,NA
"[105,110)",0.0196207892159853,NA,NA
"[110,115)",0.0217641485227321,NA,NA
"[115,120)",0.0268435227316326,NA,NA
"[120,125)",0.0158621939025564,NA,NA
"[125,130)",0.0201602773197491,NA,NA
"[130,135)",0.0240432696972352,NA,NA
"[135,140)",0.0156983050552979,NA,NA
"[140,145)",0.0215731847173887,NA,NA
"[145,150)",0.0124844731152547,NA,NA
"[150,155)",0.0127801930084538,NA,NA
"[155,160)",0.0206670374456914,NA,NA
"[160,165)",0.0153914441078197,NA,NA
"[165,170)",0.0201288949968224,NA,NA
"[170,175)",0.0159164485150844,NA,NA
"[175,180)",0.0206670374456914,NA,NA
"[180,185)",0.0237926869861937,NA,NA
"[185,190)",0.0168300692668538,NA,NA
"[190,195)",0.0196053007141425,NA,NA
"[195,200)",0.0219298777978786,NA,NA
"[200,205)",0.0144198139545127,NA,NA
"[205,210)",0.0205694785611076,NA,NA
"[210,215)",0.0189524510894726,NA,NA
"[215,220)",0.0201973026536407,NA,NA
"[220,225)",0.0154659433045272,NA,NA
"[225,230)",0.0207198056175145,NA,NA
"[230,235)",0.0163861449745337,NA,NA
"[235,240)",0.0216051292334806,NA,NA
"[240,245)",0.0197105491330515,NA,NA
"[245,250)",0.0233415420700282,NA,NA
"[250,255)",0.0192503172089106,NA,NA
"[255,260)",0.0216449935811134,NA,NA
"[260,265)",0.0227328310862374,NA,NA
"[265,270)",0.0234790197371204,NA,NA
"[270,275)",0.0249597376938766,NA,NA
"[275,280)",0.0214269293295285,NA,NA
"[280,285)",0.0162639518270393,NA,NA
"[285,290)",0.023546411563908,NA,NA
"[290,295)",0.0199623301158936,NA,NA
"[295,300)",0.0276323505701117,NA,NA
"[300,305)",0.0205247257671349,NA,NA
"[305,310)",0.0189251398816556,NA,NA
"[310,315)",0.0154026419587792,NA,NA
"[315,320)",0.0197105491330515,NA,NA
"[320,325)",0.0182857271141171,NA,NA
"[325,330)",0.022550071998254,NA,NA
"[330,335)",0.0243088366696122,NA,NA
"[335,340)",0.0205918184846736,NA,NA
"[340,345)",0.0191064772070721,NA,NA
"[345,350)",0.0201288949968224,NA,NA
"[350,355)",0.025955310842283,NA,NA
"[355,360)",0.0232823745678407,NA,NA
"[360,365)",0.025955310842283,NA,NA
"[365,370)",0.020758601596203,NA,NA
"[370,375)",0.0243088366696122,NA,NA
"[375,380)",0.0210882110117989,NA,NA
"[380,385)",0.0127261157856003,NA,NA
"[385,390)",0.0209240553419748,NA,NA
"[390,395)",0.017515182248421,NA,NA
"[395,400)",0.0268135323529254,NA,NA
"[400,405)",0.0230067456374774,NA,NA
"[405,410)",0.0245979159943351,NA,NA
"[410,415)",0.0235596577068592,NA,NA
"[415,420)",0.0225424248815479,NA,NA
"[420,425)",0.0231462119241309,NA,NA
"[425,430)",0.0179526836594062,NA,NA
"[430,440)",0.0189043085394819,NA,NA
"[440,445)",0.0249876816942508,NA,NA
"[445,450)",0.0183328108598486,NA,NA
"[450,455)",0.0183328108598487,NA,NA
"[455,460)",0.017797437132152,NA,NA
"[460,465)",0.0252003466496864,NA,NA
"[465,470)",0.0220787514223022,NA,NA
"[470,475)",0.0162911724209945,NA,NA
"[475,480)",0.0269258240356724,0.0167874411932903,NA
"[480,485)",NA,0.0255603860169076,NA
"[485,490)",NA,0.0205918184846735,NA
"[490,495)",NA,0.0175381357873791,NA
"[495,500)",NA,0.0226941541050084,NA
"[500,505)",NA,0.0213590003640555,NA
"[505,510)",NA,0.0279690187502568,NA
"[510,515)",NA,0.0204236734399473,NA
"[515,520)",NA,0.0192852581591746,NA
"[520,525)",NA,0.0113512367041061,NA
"[525,530)",NA,0.0206336406491144,NA
"[530,535)",NA,0.01988761527633,NA
"[535,540)",NA,0.0194286197236916,NA
"[540,545)",NA,0.0136005650418697,NA
"[545,550)",NA,0.023146211924131,NA
"[550,555)",NA,0.0228563731397492,NA
"[555,560)",NA,0.0228463131158729,NA
"[560,565)",NA,0.0171274561361161,NA
"[565,570)",NA,0.0200573889271439,NA
"[570,575)",NA,0.0236820066384511,NA
"[575,580)",NA,0.0211208890443321,NA
"[580,585)",NA,0.0212835266285249,NA
"[585,590)",NA,0.0203306009093025,NA
"[590,595)",NA,0.0148401443745494,NA
"[595,600)",NA,0.0222343836454252,NA
"[600,605)",NA,0.0198847252646491,NA
"[605,610)",NA,0.0230441854435912,NA
"[610,615)",NA,0.024879017610054,NA
"[615,620)",NA,0.0226017131745283,NA
"[620,625)",NA,0.0208063265812698,NA
"[625,630)",NA,0.0175114318747903,NA
"[630,640)",NA,0.0221161545885652,NA
"[640,650)",NA,0.0242742103504026,NA
"[650,655)",NA,0.0224431410742968,NA
"[655,660)",NA,0.0213239922077965,NA
"[660,665)",NA,0.0232156308818301,NA
"[665,670)",NA,0.0221177621449108,NA
"[670,675)",NA,0.0155046473249136,NA
"[675,680)",NA,0.0169549775690744,NA
"[680,685)",NA,0.0180325376415274,NA
"[685,690)",NA,0.0388941977766563,NA
"[690,695)",NA,0.100307409271099,NA
"[695,700)",NA,0.0977593808886091,NA
"[700,705)",NA,0.097676453944502,NA
"[705,710)",NA,0.0994288285861952,NA
"[710,715)",NA,0.0970538929053276,NA
"[715,720)",NA,0.0970489863271452,NA
"[720,725)",NA,0.100301270318906,NA
"[725,730)",NA,0.0963112769563644,NA
"[730,735)",NA,0.0974832729536053,NA
"[735,740)",NA,0.0983897447497512,NA
"[740,745)",NA,0.0998188013524921,NA
"[745,750)",NA,0.0969209892691956,NA
"[750,760)",NA,0.0962582449326504,NA
"[760,765)",NA,0.0960526333547614,NA
"[765,770)",NA,0.0991162095144167,NA
"[770,775)",NA,0.117189305541646,0.102695855546554
"[775,780)",NA,NA,0.0852582284430152
"[780,785)",NA,NA,0.0516640103018949
"[785,Inf)",NA,NA,NA
