"","1","2","3"
"[0,5)",0.0343245481131887,NA,NA
"[5,10)",0.0324682489844806,NA,NA
"[10,15)",0.0682815172019328,NA,NA
"[15,20)",0.00707106781186564,0.0477439753213657,NA
"[20,25)",NA,0.0283980917123532,NA
"[25,30)",NA,0.0218593804192907,NA
"[30,35)",NA,0.00966091783079298,NA
"[35,40)",NA,0.0125552964114869,NA
"[40,45)",NA,0.00882323423499523,NA
"[45,50)",NA,0.00685888729863452,NA
"[50,55)",NA,0.0102233130164471,NA
"[55,60)",NA,0.0134640554134828,NA
"[60,65)",NA,0.0178644838981214,NA
"[65,70)",NA,0.0122273214222315,NA
"[70,75)",NA,0.0138346611618198,NA
"[75,80)",NA,0.00724313842109841,NA
"[80,85)",NA,0.0428776704550972,NA
"[85,90)",NA,0.0435607271038123,NA
"[90,95)",NA,0.0492437431209198,NA
"[95,100)",NA,0.0621277089288569,NA
"[100,105)",NA,0.06015213686888,NA
"[105,110)",NA,0.0656288264190581,NA
"[110,115)",NA,0.0133440816892371,NA
"[115,120)",NA,0.0259214425190036,NA
"[120,125)",NA,0.0148323969741913,NA
"[125,130)",NA,0.0794857812315475,NA
"[130,135)",NA,NA,0.0476479021641579
"[135,140)",NA,NA,0.030041022855209
"[140,Inf)",NA,NA,NA
