"","1","2","3"
"[0,5)",0.0344111462193136,NA,NA
"[5,10)",0.0267399444752952,NA,NA
"[10,15)",0.0986261840639013,0.0671298015519952,NA
"[15,20)",NA,0.0422635409845379,NA
"[20,25)",NA,0.0141876820721585,NA
"[25,30)",NA,0.00739457929538007,NA
"[30,35)",NA,0.0102757675065885,NA
"[35,40)",NA,0.0133446175566776,NA
"[40,45)",NA,0.00907554909621723,NA
"[45,50)",NA,0.00669534063411984,NA
"[50,55)",NA,0.00501610310127103,NA
"[55,60)",NA,0.00506120178878478,NA
"[60,65)",NA,0.00508000508000765,NA
"[65,70)",NA,0.00682288239221017,NA
"[70,75)",NA,0.00501610310127104,NA
"[75,80)",NA,0.00493803973791246,NA
"[80,85)",NA,0.00475190963311498,NA
"[85,90)",NA,0.0130742479933315,NA
"[90,95)",NA,0.00882323423499518,NA
"[95,100)",NA,0.0623967126833985,NA
"[100,105)",NA,0.0800040321564502,NA
"[105,110)",NA,0.0528404979783592,NA
"[110,115)",NA,0.0510449938568854,NA
"[115,120)",NA,0.0159586905150663,NA
"[120,125)",NA,0.0279246297421569,NA
"[125,130)",NA,0.030480551822578,NA
"[130,135)",NA,0.0759242566879861,0.0419182878603464
"[135,140)",NA,NA,0.034423471200013
"[140,Inf)",NA,NA,0.0210818510677892
