"","1","2","3"
"[0,5)",0.0300191195904145,NA,NA
"[5,10)",0.0791858337734489,NA,NA
"[10,15)",0.0200277585143997,0.0210575652113814,NA
"[15,20)",NA,0.0171623266064206,NA
"[20,25)",NA,0.00818156690905175,NA
"[25,30)",NA,0.00802528793843555,NA
"[30,35)",NA,0.00773252541826977,NA
"[35,40)",NA,0.00706941935215966,NA
"[40,45)",NA,0.00616375363616854,NA
"[45,50)",NA,0.00712852374730215,NA
"[50,55)",NA,0.00665081788667653,NA
"[55,60)",NA,0.00716163455490187,NA
"[60,65)",NA,0.00656870587553133,NA
"[65,70)",NA,0.00598366073605406,NA
"[70,75)",NA,0.00759084883127011,NA
"[75,80)",NA,0.00668993608005669,NA
"[80,85)",NA,0.0070886357092818,NA
"[85,90)",NA,0.00756398904998275,NA
"[90,95)",NA,0.00811495874325893,NA
"[95,100)",NA,0.00839024853006576,NA
"[100,105)",NA,0.00857298988601457,NA
"[105,110)",NA,0.00770825852039551,NA
"[110,115)",NA,0.00769735074573976,NA
"[115,120)",NA,0.00586675506697109,NA
"[120,125)",NA,0.00654801698673857,NA
"[125,130)",NA,0.00680737293971229,NA
"[130,135)",NA,0.00635523125224898,NA
"[135,140)",NA,0.00730296743340225,NA
"[140,145)",NA,0.00834305177318797,NA
"[145,150)",NA,0.00842665968202426,NA
"[150,155)",NA,0.0070470410084105,NA
"[155,160)",NA,0.00845666314305775,NA
"[160,165)",NA,0.00805060880466407,NA
"[165,170)",NA,0.00886048297262393,NA
"[170,175)",NA,0.00678879540880913,NA
"[175,180)",NA,0.00836470801149651,NA
"[180,185)",NA,0.0080590314142611,NA
"[185,190)",NA,0.00795822425754224,NA
"[190,195)",NA,0.00657902592254758,NA
"[195,200)",NA,0.00635580603828273,NA
"[200,205)",NA,0.0071394965280406,NA
"[205,210)",NA,0.00822292302887794,NA
"[210,215)",NA,0.00868567653861887,NA
"[215,220)",NA,0.00783870023953086,NA
"[220,225)",NA,0.00612326272909872,NA
"[225,230)",NA,0.00661988246291754,NA
"[230,235)",NA,0.0057891490693436,NA
"[235,240)",NA,0.00736402442428004,NA
"[240,245)",NA,0.00777045163352,NA
"[245,250)",NA,0.00857301017709088,NA
"[250,255)",NA,0.00794314942545561,NA
"[255,260)",NA,0.00759861354056964,NA
"[260,265)",NA,0.00695335625971639,NA
"[265,270)",NA,0.00573025487177694,NA
"[270,275)",NA,0.00659619012057262,NA
"[275,280)",NA,0.00820625720670865,NA
"[280,285)",NA,0.00862034029766692,NA
"[285,290)",NA,0.0079097473135431,NA
"[290,295)",NA,0.00737629780683657,NA
"[295,300)",NA,0.00592429245289172,NA
"[300,305)",NA,0.00756697817835469,NA
"[305,310)",NA,0.00803256774152229,NA
"[310,315)",NA,0.0077032243450269,NA
"[315,320)",NA,0.00693627335908042,NA
"[320,325)",NA,0.00584745012793133,NA
"[325,330)",NA,0.00718999757502752,NA
"[330,335)",NA,0.00909769082187158,NA
"[335,340)",NA,0.00858795166223668,NA
"[340,345)",NA,0.00755501456900953,NA
"[345,350)",NA,0.00612229674897556,NA
"[350,355)",NA,0.00701487725764649,NA
"[355,360)",NA,0.00800271324410041,NA
"[360,365)",NA,0.00777045163352004,NA
"[365,370)",NA,0.00747489972334923,NA
"[370,375)",NA,0.00743127718477891,NA
"[375,380)",NA,0.00532618985469909,NA
"[380,385)",NA,0.00633027372595376,NA
"[385,390)",NA,0.00601896595382671,NA
"[390,395)",NA,0.00795737172766877,NA
"[395,400)",NA,0.00759094049656417,NA
"[400,405)",NA,0.00776171587850017,NA
"[405,410)",NA,0.00790532557799946,NA
"[410,415)",NA,0.00827501074344686,NA
"[415,420)",NA,0.00823666225822316,NA
"[420,425)",NA,0.0070438312423554,NA
"[425,430)",NA,0.00540439258450553,NA
"[430,440)",NA,0.00736850242444408,NA
"[440,445)",NA,0.00851475958028683,NA
"[445,450)",NA,0.0070790586244637,NA
"[450,455)",NA,0.00737629780683665,NA
"[455,460)",NA,0.00519323569364014,NA
"[460,465)",NA,0.00777627001818667,NA
"[465,470)",NA,0.00712361711112559,NA
"[470,475)",NA,0.00850944615725439,NA
"[475,480)",NA,0.00821191509485465,NA
"[480,485)",NA,0.00752802693320169,NA
"[485,490)",NA,0.0059465372580439,NA
"[490,495)",NA,0.00827501074344672,NA
"[495,500)",NA,0.00875062435334893,NA
"[500,505)",NA,0.00697608501228274,NA
"[505,510)",NA,0.00781108931180515,NA
"[510,515)",NA,0.00788600372345642,NA
"[515,520)",NA,0.00678851354008496,NA
"[520,525)",NA,0.00714266330421231,NA
"[525,530)",NA,0.00813206837960283,NA
"[530,535)",NA,0.0105652117670873,NA
"[535,540)",NA,0.00702454184628129,NA
"[540,545)",NA,0.0081898548398371,NA
"[545,550)",NA,0.00676615738664765,NA
"[550,555)",NA,0.00722138138885318,NA
"[555,560)",NA,0.007341169790488,NA
"[560,565)",NA,0.00758190614350263,NA
"[565,570)",NA,0.0076294793547057,NA
"[570,575)",NA,0.00703097752499842,NA
"[575,580)",NA,0.00708424168041154,NA
"[580,585)",NA,0.00715215521976786,NA
"[585,590)",NA,0.00708424168041154,NA
"[590,595)",NA,0.00792604897628645,NA
"[595,600)",NA,0.00804217737403392,NA
"[600,605)",NA,0.00725886285891409,NA
"[605,610)",NA,0.00684323292237202,NA
"[610,615)",NA,0.00815942460347494,NA
"[615,620)",NA,0.00804996054660301,NA
"[620,625)",NA,0.00762947935470568,NA
"[625,630)",NA,0.00899519948358205,NA
"[630,640)",NA,0.00803912170484888,NA
"[640,650)",NA,0.0078127435026987,NA
"[650,655)",NA,0.00877890650692099,NA
"[655,660)",NA,0.00794599592238462,NA
"[660,665)",NA,0.00949183752743477,NA
"[665,670)",NA,0.00779845182173041,NA
"[670,675)",NA,0.00895993393398143,NA
"[675,680)",NA,0.010688424778349,NA
"[680,685)",NA,0.0217693181155645,NA
"[685,690)",NA,0.00766201459550236,NA
"[690,695)",NA,0.00749792674495008,NA
"[695,700)",NA,0.00724528622582801,NA
"[700,705)",NA,0.00858616897125224,NA
"[705,710)",NA,0.00863667034175062,NA
"[710,715)",NA,0.00831318233002765,NA
"[715,720)",NA,0.00792034062194401,NA
"[720,725)",NA,0.00938883157264056,NA
"[725,730)",NA,0.00966091783079295,NA
"[730,735)",NA,0.00547722557505157,0.00853563956930839
"[735,740)",NA,NA,0.00762158632363227
"[740,745)",NA,NA,0.00863344710210049
"[745,750)",NA,NA,0.00974110827429705
"[750,755)",NA,NA,0.00867004074459228
"[755,760)",NA,NA,0.0104100095277717
"[760,765)",NA,NA,0.0126980021363277
"[765,770)",NA,NA,0.0127665062951335
"[770,Inf)",NA,NA,0.00816496580927727
