"","1","2","3"
"[0,5)",0.0509901951359278,NA,NA
"[5,10)",0.0502448550057163,0.0226463494377601,NA
"[10,15)",NA,0.0223839284594785,NA
"[15,20)",NA,0.0122750148951432,NA
"[20,25)",NA,0.0116852278530366,NA
"[25,30)",NA,0.0114348290034176,NA
"[30,35)",NA,0.0116561624871062,NA
"[35,40)",NA,0.0108904269246616,NA
"[40,45)",NA,0.0119417400758008,NA
"[45,50)",NA,0.0129487064090971,NA
"[50,55)",NA,0.0173178966157302,NA
"[55,60)",NA,0.0109870200133752,NA
"[60,65)",NA,0.0110629137075858,NA
"[65,70)",NA,0.0112276714442756,NA
"[70,75)",NA,0.0111403204187361,NA
"[75,80)",NA,0.0112401212778298,NA
"[80,85)",NA,0.0116192419830431,NA
"[85,90)",NA,0.0114090904586087,NA
"[90,95)",NA,0.0110629137075858,NA
"[95,100)",NA,0.0112276714442756,NA
"[100,105)",NA,0.0112594500236429,NA
"[105,110)",NA,0.0109214188307832,NA
"[110,115)",NA,0.0114624828019729,NA
"[115,120)",NA,0.0139732250264238,NA
"[120,125)",NA,0.0226690343829477,NA
"[125,130)",NA,0.0125427009579015,NA
"[130,135)",NA,0.0214564656593035,NA
"[135,140)",NA,0.025352066438996,NA
"[140,145)",NA,0.0405558261694232,0.0311324712997662
"[145,Inf)",NA,NA,0.0334549065045885
