"","1","2","3"
"[0,5)",0.0512696716877792,NA,NA
"[5,10)",0.0402324249660397,NA,NA
"[10,15)",0.0263066110849463,0.0148715843528528,NA
"[15,20)",NA,0.0104947539342215,NA
"[20,25)",NA,0.00926273616814526,NA
"[25,30)",NA,0.00978511778553972,NA
"[30,35)",NA,0.00998415750957166,NA
"[35,40)",NA,0.0106534737760273,NA
"[40,45)",NA,0.0112272686072756,NA
"[45,50)",NA,0.0103155347127647,NA
"[50,55)",NA,0.0118180078615036,NA
"[55,60)",NA,0.0125709204758493,NA
"[60,65)",NA,0.00473160223407395,NA
"[65,70)",NA,0.00475016868796295,NA
"[70,75)",NA,0.00478388671890384,NA
"[75,80)",NA,0.00475016868796295,NA
"[80,85)",NA,0.00494199735493402,NA
"[85,90)",NA,0.00503268376961259,NA
"[90,95)",NA,0.0046105693374636,NA
"[95,100)",NA,0.00503831473655791,NA
"[100,105)",NA,0.0162215551411865,NA
"[105,110)",NA,0.016669696694265,NA
"[110,115)",NA,0.0193248784519404,NA
"[115,120)",NA,0.0165445549230825,NA
"[120,125)",NA,0.00894983253963795,NA
"[125,130)",NA,0.0193892768288056,NA
"[130,135)",NA,0.0232997108664167,NA
"[135,140)",NA,0.0416285539976649,0.0777817459305205
"[140,145)",NA,NA,0.0555632683138266
"[145,Inf)",NA,NA,NA
