"","1","2","3"
"[0,5)",0.0140374207149272,NA,NA
"[5,10)",0.0539768144993431,NA,NA
"[10,15)",0.0336269122990684,0.0268136972268718,NA
"[15,20)",NA,0.00802095158542069,NA
"[20,25)",NA,0.0112413593130003,NA
"[25,30)",NA,0.00808704342577808,NA
"[30,35)",NA,0.00839169971769533,NA
"[35,40)",NA,0.00794063051990288,NA
"[40,45)",NA,0.00704383124235539,NA
"[45,50)",NA,0.00615457454896659,NA
"[50,55)",NA,0.00703097752499842,NA
"[55,60)",NA,0.00687156846641304,NA
"[60,65)",NA,0.00700842679443619,NA
"[65,70)",NA,0.00813636689195285,NA
"[70,75)",NA,0.0078342161997545,NA
"[75,80)",NA,0.00809759813593485,NA
"[80,85)",NA,0.00745558232631854,NA
"[85,90)",NA,0.0085147595802868,NA
"[90,95)",NA,0.00818156690905175,NA
"[95,100)",NA,0.0088090332953774,NA
"[100,105)",NA,0.00681539216261007,NA
"[105,110)",NA,0.0079508982647738,NA
"[110,115)",NA,0.00840516306618464,NA
"[115,120)",NA,0.00897506470850965,NA
"[120,125)",NA,0.00920641233280423,NA
"[125,130)",NA,0.00747489972334917,NA
"[130,135)",NA,0.00636589738213495,NA
"[135,140)",NA,0.00585170267891521,NA
"[140,145)",NA,0.00689784607077461,NA
"[145,150)",NA,0.00726820302515243,NA
"[150,155)",NA,0.0083943941148486,NA
"[155,160)",NA,0.00833589704154147,NA
"[160,165)",NA,0.00734557589987126,NA
"[165,170)",NA,0.00779845182173047,NA
"[170,175)",NA,0.0080309216968959,NA
"[175,180)",NA,0.0100428750696853,NA
"[180,185)",NA,0.00815665258892117,NA
"[185,190)",NA,0.00893905811071614,NA
"[190,195)",NA,0.00777045163352,NA
"[195,200)",NA,0.0083693858822867,NA
"[200,205)",NA,0.00566276770114108,NA
"[205,210)",NA,0.00749491007745919,NA
"[210,215)",NA,0.00768559008074139,NA
"[215,220)",NA,0.00795822425754224,NA
"[220,225)",NA,0.00711411157112433,NA
"[225,230)",NA,0.0061222967489757,NA
"[230,235)",NA,0.00704383124235548,NA
"[235,240)",NA,0.00872723503685514,NA
"[240,245)",NA,0.00861509199258519,NA
"[245,250)",NA,0.0079508982647738,NA
"[250,255)",NA,0.00633027372595364,NA
"[255,260)",NA,0.00668993608005669,NA
"[260,265)",NA,0.00788026636094831,NA
"[265,270)",NA,0.00807865002089513,NA
"[270,275)",NA,0.00734557589987126,NA
"[275,280)",NA,0.0074795759200677,NA
"[280,285)",NA,0.00584745012793133,NA
"[285,290)",NA,0.0060917614127244,NA
"[290,295)",NA,0.00606761241329823,NA
"[295,300)",NA,0.0075669781783547,NA
"[300,305)",NA,0.0075069694739588,NA
"[305,310)",NA,0.00782083762556807,NA
"[310,315)",NA,0.00773252541826977,NA
"[315,320)",NA,0.008323303988044,NA
"[320,325)",NA,0.00831318233002764,NA
"[325,330)",NA,0.0063445471910333,NA
"[330,335)",NA,0.00591665312998108,NA
"[335,340)",NA,0.00686364022291063,NA
"[340,345)",NA,0.00855186110494139,NA
"[345,350)",NA,0.00795822425754224,NA
"[350,355)",NA,0.00719628528726983,NA
"[355,360)",NA,0.00659961760332954,NA
"[360,365)",NA,0.00608621905744425,NA
"[365,370)",NA,0.00763991481420432,NA
"[370,375)",NA,0.00783421619975451,NA
"[375,380)",NA,0.00825158033885498,NA
"[380,385)",NA,0.00816773500244124,NA
"[385,390)",NA,0.0061121732010192,NA
"[390,395)",NA,0.00763540516480647,NA
"[395,400)",NA,0.00868511574080808,NA
"[400,405)",NA,0.00766496549666901,NA
"[405,410)",NA,0.00712852374730212,NA
"[410,415)",NA,0.00766201459550241,NA
"[415,420)",NA,0.00807585028072409,NA
"[420,425)",NA,0.0103489545046669,NA
"[425,430)",NA,0.00637777317533239,NA
"[430,440)",NA,0.00779887881829889,NA
"[440,445)",NA,0.00636234399230636,NA
"[445,450)",NA,0.00763540516480659,NA
"[450,455)",NA,0.00768559008074139,NA
"[455,460)",NA,0.00749358700182001,NA
"[460,465)",NA,0.00703097752499842,NA
"[465,470)",NA,0.00708424168041154,NA
"[470,475)",NA,0.00715215521976786,NA
"[475,480)",NA,0.00712046629465226,NA
"[480,485)",NA,0.00758190614350264,NA
"[485,490)",NA,0.00725974949319626,NA
"[490,495)",NA,0.00722138138885311,NA
"[495,500)",NA,0.00684323292237202,NA
"[500,505)",NA,0.00781108931180516,NA
"[505,510)",NA,0.00813444246576593,NA
"[510,515)",NA,0.00796305353612398,NA
"[515,520)",NA,0.00828540998671876,NA
"[520,525)",NA,0.0075729528955732,NA
"[525,530)",NA,0.00897549110408113,NA
"[530,535)",NA,0.00962198221970255,NA
"[535,540)",NA,0.0073977272293052,NA
"[540,545)",NA,0.00829956977409657,NA
"[545,550)",NA,0.00749203150891243,NA
"[550,555)",NA,0.00957013672633008,NA
"[555,560)",NA,0.00790532557799945,NA
"[560,565)",NA,0.00876343705612331,NA
"[565,570)",NA,0.00929198698674927,NA
"[570,575)",NA,0.0117716366139729,0.00750757193529552
"[575,580)",NA,NA,0.0133484762494383
"[580,585)",NA,NA,0.0104012663182019
"[585,590)",NA,NA,0.00718227551581538
"[590,595)",NA,NA,0.00763244283485428
"[595,600)",NA,NA,0.00900022613917615
"[600,605)",NA,NA,0.0125168362419187
"[605,Inf)",NA,NA,0.00859445951177364
