"","1","2","3"
"[0,5)",0.041355246465913,NA,NA
"[5,10)",0.0348395336284554,NA,NA
"[10,15)",0.0192596978322904,NA,NA
"[15,20)",0.0217747085177846,NA,NA
"[20,25)",0.0164526488801169,NA,NA
"[25,30)",0.0194442489629708,NA,NA
"[30,35)",0.0217641485227321,NA,NA
"[35,40)",0.0179046003206908,NA,NA
"[40,45)",0.0198152385340405,NA,NA
"[45,50)",0.012780193008454,NA,NA
"[50,55)",0.0183090599124272,NA,NA
"[55,60)",0.0190009074193477,NA,NA
"[60,65)",0.0202541325427053,NA,NA
"[65,70)",0.0197105491330515,NA,NA
"[70,75)",0.0178273972288168,NA,NA
"[75,80)",0.014142135623731,NA,NA
"[80,85)",0.0154770872545534,NA,NA
"[85,90)",0.0213885778949377,NA,NA
"[90,95)",0.0204686471766305,NA,NA
"[95,100)",0.01568731825466,NA,NA
"[100,105)",0.0186590707040901,NA,NA
"[105,110)",0.0147558120802545,NA,NA
"[110,115)",0.0212375724309212,NA,NA
"[115,120)",0.0223760956194868,NA,NA
"[120,125)",0.0173668994182122,NA,NA
"[125,130)",0.0209020705128496,NA,NA
"[130,135)",0.0181265393434993,NA,NA
"[135,140)",0.0230342074455293,NA,NA
"[140,145)",0.0173171896528063,NA,NA
"[145,150)",0.0184577803425117,NA,NA
"[150,155)",0.021129050655654,NA,NA
"[155,160)",0.0178885438199983,NA,NA
"[160,165)",0.0149481863736731,NA,NA
"[165,170)",0.0174691846917108,NA,NA
"[170,175)",0.0100858384842825,NA,NA
"[175,180)",0.0173668994182122,NA,NA
"[180,185)",0.0184484369957513,NA,NA
"[185,190)",0.0207673009362637,NA,NA
"[190,195)",0.0115470053837925,NA,NA
"[195,200)",0.0211616656233394,NA,NA
"[200,205)",0.0248697757755561,NA,NA
"[205,210)",0.016595249285581,NA,NA
"[210,215)",0.0199885024422806,NA,NA
"[215,220)",0.0212916258968952,NA,NA
"[220,225)",0.0152978099251412,NA,NA
"[225,230)",0.0192212936109623,NA,NA
"[230,235)",0.0202399400298962,NA,NA
"[235,240)",0.0198413245757319,NA,NA
"[240,245)",0.0173569688545003,NA,NA
"[245,250)",0.0202881540659148,NA,NA
"[250,255)",0.0206252830004966,NA,NA
"[255,260)",0.0180325376415273,NA,NA
"[260,265)",0.0222343836454252,NA,NA
"[265,270)",0.0254522315712006,NA,NA
"[270,275)",0.0213482347381881,NA,NA
"[275,280)",0.0197084663360749,NA,NA
"[280,285)",0.0193885011925787,NA,NA
"[285,290)",0.0190991707967429,NA,NA
"[290,295)",0.0223558705094783,NA,NA
"[295,300)",0.0217577345966514,NA,NA
"[300,305)",0.0237419072721535,NA,NA
"[305,310)",0.0211616656233393,NA,NA
"[310,315)",0.0173569688545002,NA,NA
"[315,320)",0.0228840154020123,NA,NA
"[320,325)",0.0173171896528064,NA,NA
"[325,330)",0.026663074470696,NA,NA
"[330,335)",0.020296650536197,NA,NA
"[335,340)",0.0182101399061705,NA,NA
"[340,345)",0.0137965512932113,NA,NA
"[345,350)",0.0156705616511679,NA,NA
"[350,355)",0.0196667640753482,NA,NA
